"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 24, 2018","5,942.97","5,903.89","5,947.89","5,900.09","-","0.50%"
"Aug 23, 2018","5,913.18","5,942.43","5,943.29","5,897.70","-","-0.54%"
"Aug 22, 2018","5,945.41","5,936.20","5,960.87","5,926.61","-","0.56%"
"Aug 21, 2018","5,912.29","5,904.23","5,938.30","5,897.96","-","0.49%"
"Aug 20, 2018","5,883.57","5,855.36","5,902.53","5,849.78","-","0.55%"
"Aug 17, 2018","5,851.67","5,827.95","5,860.83","5,826.92","-","0.28%"
"Aug 16, 2018","5,835.51","5,801.28","5,841.25","5,778.20","-","0.66%"
"Aug 15, 2018","5,797.53","5,861.01","5,861.20","5,785.73","-","-1.29%"
"Aug 14, 2018","5,873.13","5,869.10","5,911.18","5,853.63","-","0.15%"
"Aug 13, 2018","5,864.44","5,896.92","5,896.92","5,845.23","-","-0.88%"
"Aug 10, 2018","5,916.67","6,009.30","6,009.30","5,901.76","-","-1.83%"
"Aug 09, 2018","6,027.19","6,032.15","6,040.43","6,009.18","-","-0.10%"
"Aug 08, 2018","6,033.10","6,035.97","6,047.91","6,017.68","-","-0.02%"
"Aug 07, 2018","6,034.06","5,984.83","6,049.43","5,983.99","-","0.84%"
"Aug 06, 2018","5,983.85","5,996.54","6,006.99","5,967.90","-","-0.34%"
"Aug 03, 2018","6,004.46","5,980.63","6,010.66","5,966.67","-","0.27%"
"Aug 02, 2018","5,988.58","6,061.29","6,062.27","5,977.50","-","-1.16%"
"Aug 01, 2018","6,058.57","6,080.01","6,086.49","6,056.87","-","-0.30%"
"Jul 31, 2018","6,076.94","6,089.06","6,096.95","6,074.90","-","-0.26%"
"Jul 30, 2018","6,092.98","6,088.58","6,099.47","6,064.76","-","0.00%"
"Jul 27, 2018","6,092.77","6,057.78","6,096.67","6,057.78","-","0.46%"
"Jul 26, 2018","6,064.85","6,068.30","6,087.07","6,051.34","-","0.49%"
"Jul 25, 2018","6,035.38","6,046.85","6,057.28","6,027.72","-","-0.21%"
"Jul 24, 2018","6,048.05","6,002.76","6,062.28","5,993.78","-","0.82%"
"Jul 23, 2018","5,998.58","6,025.02","6,036.38","5,989.27","-","-0.22%"
"Jul 20, 2018","6,011.80","5,987.28","6,029.23","5,962.67","-","0.72%"
"Jul 19, 2018","5,968.64","5,995.99","6,008.49","5,957.44","-","-0.34%"
"Jul 18, 2018","5,989.22","5,967.99","5,996.89","5,954.51","-","0.26%"
"Jul 17, 2018","5,973.79","5,977.74","5,998.78","5,958.69","-","0.02%"
"Jul 16, 2018","5,972.88","5,979.00","5,991.80","5,970.15","-","-0.02%"
"Jul 13, 2018","5,973.90","5,943.06","5,982.63","5,943.06","-","0.33%"
"Jul 12, 2018","5,954.02","5,916.03","5,958.00","5,916.03","-","0.24%"
"Jul 11, 2018","5,939.88","6,002.80","6,004.33","5,911.02","-","-1.16%"
"Jul 10, 2018","6,009.40","6,011.97","6,023.81","5,996.15","-","0.01%"
"Jul 09, 2018","6,008.71","5,968.78","6,018.73","5,968.78","-","0.74%"
"Jul 06, 2018","5,964.53","5,918.50","5,964.53","5,917.76","-","0.78%"
"Jul 05, 2018","5,918.43","5,896.71","5,940.08","5,879.91","-","0.43%"
"Jul 04, 2018","5,893.08","5,896.43","5,907.47","5,883.37","-","-0.01%"
"Jul 03, 2018","5,893.61","5,857.56","5,909.78","5,836.07","-","0.84%"
"Jul 02, 2018","5,844.61","5,929.53","5,931.42","5,839.99","-","-1.46%"
"Jun 29, 2018","5,930.95","5,867.32","5,943.80","5,857.34","-","1.02%"
"Jun 28, 2018","5,871.14","5,891.25","5,896.72","5,857.63","-","-0.55%"
"Jun 27, 2018","5,903.63","5,901.70","5,928.11","5,866.54","-","-0.08%"
"Jun 26, 2018","5,908.26","5,911.14","5,932.45","5,895.63","-","-0.07%"
"Jun 25, 2018","5,912.23","6,000.97","6,001.65","5,912.23","-","-1.35%"
"Jun 22, 2018","5,993.36","5,933.65","6,000.29","5,928.51","-","0.84%"
"Jun 21, 2018","5,943.58","5,958.68","5,969.84","5,927.79","-","-0.36%"
"Jun 20, 2018","5,964.76","5,943.48","5,992.40","5,930.21","-","0.47%"
"Jun 19, 2018","5,937.09","6,004.70","6,012.88","5,918.02","-","-1.09%"
"Jun 18, 2018","6,002.78","6,038.31","6,038.31","5,988.04","-","-0.80%"
"Jun 15, 2018","6,051.41","6,062.65","6,083.84","6,044.10","-","-0.75%"
"Jun 14, 2018","6,097.24","6,117.66","6,117.66","6,067.13","-","-0.20%"
"Jun 13, 2018","6,109.29","6,099.29","6,119.65","6,086.07","-","0.01%"
"Jun 12, 2018","6,108.77","6,116.37","6,128.67","6,093.00","-","-0.20%"
"Jun 11, 2018","6,121.16","6,083.58","6,124.90","6,080.47","-","0.66%"
"Jun 08, 2018","6,080.96","6,105.04","6,115.51","6,054.77","-","-0.52%"
"Jun 07, 2018","6,112.88","6,097.28","6,145.30","6,097.28","-","0.34%"
"Jun 06, 2018","6,092.09","6,070.23","6,092.45","6,067.41","-","0.70%"
"Jun 05, 2018","6,049.87","6,071.87","6,089.45","6,049.87","-","-0.44%"
"Jun 04, 2018","6,076.82","6,038.67","6,100.71","6,038.42","-","0.89%"
"Jun 01, 2018","6,023.35","5,997.66","6,045.36","5,987.24","-","0.32%"
"May 31, 2018","6,004.30","6,005.16","6,051.64","5,989.86","-","0.23%"
"May 30, 2018","5,990.26","5,982.67","6,002.95","5,948.02","-","0.02%"
"May 29, 2018","5,988.81","6,058.97","6,066.60","5,967.87","-","-1.19%"
"May 28, 2018","6,060.98","6,084.45","6,111.94","6,054.19","-","-0.39%"
"May 25, 2018","6,084.45","6,106.03","6,122.09","6,069.40","-","-0.42%"
"May 24, 2018","6,109.90","6,134.14","6,142.38","6,097.84","-","-0.30%"
"May 23, 2018","6,128.14","6,210.56","6,210.56","6,114.03","-","-1.19%"
"May 22, 2018","6,201.98","6,199.48","6,216.66","6,185.06","-","0.28%"
"May 21, 2018","6,184.62","6,175.77","6,199.22","6,157.43","-","0.09%"
"May 18, 2018","6,178.87","6,188.69","6,199.96","6,166.78","-","-0.11%"
"May 17, 2018","6,185.49","6,174.43","6,193.53","6,162.24","-","0.46%"
"May 16, 2018","6,157.11","6,167.88","6,181.42","6,147.26","-","-0.33%"
"May 15, 2018","6,177.54","6,214.85","6,222.56","6,153.64","-","-0.85%"
"May 14, 2018","6,230.46","6,208.49","6,234.69","6,206.86","-","0.36%"
"May 11, 2018","6,208.32","6,174.88","6,216.66","6,174.88","-","0.82%"
"May 10, 2018","6,157.54","6,130.57","6,178.77","6,130.57","-","0.32%"
"May 09, 2018","6,138.17","6,127.64","6,140.43","6,100.58","-","0.27%"
"May 08, 2018","6,121.85","6,139.65","6,151.31","6,104.64","-","-0.16%"
"May 07, 2018","6,131.45","6,118.81","6,140.01","6,109.58","-","0.34%"
"May 04, 2018","6,110.48","6,107.21","6,123.34","6,083.08","-","0.25%"
"May 03, 2018","6,095.51","6,109.20","6,129.35","6,090.61","-","-0.25%"
"May 02, 2018","6,110.68","6,100.23","6,138.20","6,097.09","-","0.17%"
"May 01, 2018","6,100.54","6,142.62","6,142.62","6,097.92","-","-0.68%"
"Apr 30, 2018","6,142.37","6,140.19","6,154.48","6,129.62","-","0.06%"
"Apr 27, 2018","6,138.41","6,122.28","6,146.20","6,113.15","-","0.34%"
"Apr 26, 2018","6,117.37","6,097.62","6,131.82","6,095.53","-","0.32%"
"Apr 25, 2018","6,097.70","6,150.66","6,151.05","6,083.67","-","-0.80%"
"Apr 24, 2018","6,146.59","6,127.58","6,163.08","6,127.58","-","0.16%"
"Apr 23, 2018","6,136.74","6,148.83","6,155.95","6,122.89","-","-0.27%"
"Apr 20, 2018","6,153.60","6,172.23","6,177.89","6,140.94","-","-0.64%"
"Apr 19, 2018","6,193.37","6,189.71","6,207.88","6,171.44","-","-0.01%"
"Apr 18, 2018","6,194.06","6,156.57","6,196.79","6,156.57","-","0.70%"
"Apr 17, 2018","6,150.74","6,136.63","6,159.36","6,130.05","-","0.35%"
"Apr 16, 2018","6,129.16","6,125.60","6,145.47","6,125.34","-","0.10%"
"Apr 13, 2018","6,123.02","6,111.60","6,138.24","6,111.60","-","0.26%"
"Apr 12, 2018","6,107.30","6,110.78","6,114.42","6,086.98","-","-0.17%"
"Apr 11, 2018","6,117.76","6,132.28","6,133.52","6,100.75","-","-0.13%"
"Apr 10, 2018","6,126.03","6,073.73","6,129.45","6,067.96","-","0.98%"
"Apr 09, 2018","6,066.41","6,036.52","6,075.77","6,034.02","-","0.55%"
"Apr 06, 2018","6,033.51","6,041.00","6,050.01","6,009.53","-","0.01%"
"Apr 05, 2018","6,032.75","5,951.94","6,037.91","5,951.94","-","1.30%"
"Apr 04, 2018","5,955.19","5,969.66","5,975.83","5,922.66","-","-0.17%"
"Apr 03, 2018","5,965.20","6,005.22","6,011.46","5,953.30","-","-0.65%"
"Apr 02, 2018","6,004.42","6,010.76","6,022.16","5,998.84","-","-0.01%"
"Mar 30, 2018","6,005.25","6,004.47","6,017.01","6,002.27","-","0.17%"
"Mar 29, 2018","5,994.95","5,971.83","6,015.62","5,970.19","-","0.04%"
"Mar 28, 2018","5,992.61","6,017.31","6,017.91","5,950.11","-","-0.28%"
"Mar 27, 2018","6,009.28","5,943.55","6,042.60","5,942.98","-","1.09%"
"Mar 26, 2018","5,944.20","5,944.98","5,984.90","5,924.74","-","0.01%"
"Mar 23, 2018","5,943.90","6,031.77","6,031.99","5,906.91","-","-1.29%"
"Mar 22, 2018","6,021.72","6,077.64","6,100.27","5,996.88","-","-0.41%"
"Mar 21, 2018","6,046.44","6,043.44","6,079.85","6,038.37","-","-0.08%"
"Mar 20, 2018","6,051.34","6,060.70","6,066.60","6,038.26","-","-0.19%"
"Mar 19, 2018","6,063.06","6,105.45","6,108.16","6,051.84","-","-0.63%"
"Mar 16, 2018","6,101.48","6,105.20","6,126.62","6,097.96","-","-0.19%"
"Mar 15, 2018","6,113.06","6,107.90","6,128.76","6,100.28","-","0.12%"
"Mar 14, 2018","6,105.93","6,127.20","6,135.53","6,100.54","-","-0.38%"
"Mar 13, 2018","6,129.10","6,143.30","6,156.37","6,121.30","-","-0.14%"
"Mar 12, 2018","6,137.49","6,088.87","6,151.35","6,088.87","-","0.79%"
"Mar 09, 2018","6,089.60","6,069.88","6,095.68","6,061.16","-","0.20%"
"Mar 08, 2018","6,077.15","6,049.13","6,087.64","6,048.82","-","0.47%"
"Mar 07, 2018","6,048.59","6,065.66","6,068.53","6,022.45","-","-0.11%"
"Mar 06, 2018","6,055.10","5,995.35","6,078.56","5,995.35","-","0.95%"
"Mar 05, 2018","5,998.11","5,987.89","6,006.22","5,945.41","-","0.33%"
"Mar 02, 2018","5,978.24","6,068.85","6,068.85","5,970.45","-","-0.86%"
"Mar 01, 2018","6,029.96","6,112.02","6,112.02","6,020.99","-","-1.40%"
"Feb 28, 2018","6,115.48","6,175.09","6,175.09","6,113.33","-","-0.90%"
"Feb 27, 2018","6,170.88","6,195.47","6,233.21","6,161.20","-","-0.28%"
"Feb 26, 2018","6,188.08","6,147.23","6,218.76","6,146.65","-","0.55%"
"Feb 23, 2018","6,154.12","6,138.50","6,159.15","6,130.59","-","0.37%"
"Feb 22, 2018","6,131.69","6,123.51","6,141.83","6,075.43","-","-0.17%"
"Feb 21, 2018","6,141.85","6,142.57","6,159.56","6,110.66","-","-0.15%"
"Feb 20, 2018","6,151.21","6,168.31","6,169.65","6,119.93","-","-0.26%"
"Feb 19, 2018","6,167.38","6,167.80","6,207.43","6,161.29","-","-0.22%"
"Feb 16, 2018","6,181.12","6,143.66","6,209.56","6,141.55","-","0.83%"
"Feb 15, 2018","6,130.41","6,066.19","6,153.39","6,066.19","-","1.28%"
"Feb 14, 2018","6,052.79","5,987.80","6,069.99","5,947.28","-","0.98%"
"Feb 13, 2018","5,993.96","5,988.89","6,012.84","5,988.06","-","0.16%"
"Feb 12, 2018","5,984.19","5,927.94","6,004.03","5,924.41","-","0.95%"
"Feb 09, 2018","5,927.75","6,015.87","6,019.11","5,912.48","-","-1.50%"
"Feb 08, 2018","6,018.07","6,064.32","6,091.37","6,003.15","-","-0.97%"
"Feb 07, 2018","6,077.03","6,023.24","6,091.88","6,022.29","-","1.07%"
"Feb 06, 2018","6,012.60","6,208.80","6,209.05","5,999.46","-","-3.19%"
"Feb 05, 2018","6,211.04","6,312.84","6,318.06","6,202.62","-","-1.71%"
"Feb 02, 2018","6,318.85","6,418.97","6,423.57","6,314.11","-","-1.42%"
"Feb 01, 2018","6,409.59","6,390.17","6,448.65","6,389.81","-","0.08%"
