"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 08, 2016","339.65","343.01","343.01","339.35","-","-0.88%"
"Mar 07, 2016","342.68","341.70","343.46","341.38","-","0.54%"
"Mar 04, 2016","340.84","336.73","342.25","336.36","-","1.38%"
"Mar 03, 2016","336.19","331.97","336.78","331.97","-","1.45%"
"Mar 02, 2016","331.40","325.79","331.88","325.79","-","2.17%"
"Mar 01, 2016","324.37","318.35","325.53","318.35","-","1.70%"
"Feb 29, 2016","318.94","318.01","319.15","316.15","-","0.05%"
"Feb 26, 2016","318.79","317.24","320.49","317.16","-","0.63%"
"Feb 25, 2016","316.78","317.85","318.33","316.07","-","-0.15%"
"Feb 24, 2016","317.25","320.62","320.76","315.59","-","-1.09%"
"Feb 23, 2016","320.74","323.46","323.69","320.57","-","-0.62%"
"Feb 22, 2016","322.74","319.33","323.47","318.94","-","1.14%"
"Feb 19, 2016","319.09","320.60","320.60","318.30","-","-0.68%"
"Feb 18, 2016","321.29","317.27","321.71","317.27","-","1.43%"
"Feb 17, 2016","316.76","314.51","317.70","312.84","-","0.60%"
"Feb 16, 2016","314.87","312.66","315.95","312.66","-","0.63%"
"Feb 15, 2016","312.91","307.16","312.91","306.61","-","2.20%"
"Feb 12, 2016","306.18","306.94","307.12","304.59","-","-0.25%"
"Feb 11, 2016","306.96","314.71","314.71","306.39","-","-2.39%"
"Feb 10, 2016","314.49","314.17","315.80","313.78","-","0.10%"
"Feb 09, 2016","314.19","315.17","315.17","313.42","-","-0.57%"
"Feb 08, 2016","316.00","317.68","318.43","315.13","-","-0.74%"
"Feb 05, 2016","318.36","318.96","320.87","317.81","-","0.02%"
"Feb 04, 2016","318.30","312.98","320.37","312.98","-","2.48%"
"Feb 03, 2016","310.59","312.57","313.04","308.93","-","-0.97%"
"Feb 02, 2016","313.63","319.51","319.51","312.89","-","-1.88%"
"Feb 01, 2016","319.65","319.47","320.25","318.16","-","0.06%"
"Jan 29, 2016","319.46","310.88","319.46","310.22","-","2.79%"
"Jan 28, 2016","310.79","307.35","311.94","306.65","-","0.88%"
"Jan 27, 2016","308.08","305.43","308.79","305.43","-","1.08%"
"Jan 26, 2016","304.78","307.52","307.52","302.91","-","-1.08%"
"Jan 25, 2016","308.12","306.52","309.90","306.48","-","0.77%"
"Jan 22, 2016","305.77","297.40","306.54","297.40","-","3.22%"
"Jan 21, 2016","296.24","298.78","300.80","295.48","-","-0.61%"
"Jan 20, 2016","298.06","307.02","307.02","296.73","-","-3.03%"
"Jan 19, 2016","307.36","302.47","308.47","302.01","-","1.56%"
"Jan 18, 2016","302.64","304.27","304.81","302.51","-","-0.82%"
"Jan 15, 2016","305.13","311.70","312.23","303.80","-","-1.93%"
"Jan 14, 2016","311.13","312.69","312.69","308.90","-","-0.88%"
"Jan 13, 2016","313.89","311.27","315.50","311.27","-","0.88%"
"Jan 12, 2016","311.16","311.36","312.75","309.50","-","-0.02%"
"Jan 11, 2016","311.22","316.45","316.45","310.70","-","-2.26%"
"Jan 08, 2016","318.40","317.41","320.11","316.98","-","0.16%"
"Jan 07, 2016","317.88","326.48","326.60","317.46","-","-2.75%"
"Jan 06, 2016","326.88","330.36","330.45","326.48","-","-1.13%"
"Jan 05, 2016","330.60","330.22","331.98","329.19","-","0.09%"
"Jan 04, 2016","330.31","341.04","341.04","329.76","-","-3.32%"
"Jan 01, 2016","341.65","341.57","341.71","341.50","-","0.01%"
"Dec 31, 2015","341.62","340.12","341.62","340.06","-","0.33%"
"Dec 30, 2015","340.48","343.97","344.49","340.18","-","-1.03%"
"Dec 29, 2015","344.01","344.04","344.44","343.41","-","0.09%"
"Dec 28, 2015","343.70","345.33","345.54","343.35","-","-0.49%"
"Dec 25, 2015","345.40","345.28","345.62","345.27","-","0.03%"
"Dec 24, 2015","345.31","345.10","346.35","345.05","-","0.12%"
"Dec 23, 2015","344.90","341.57","345.06","341.40","-","1.08%"
"Dec 22, 2015","341.20","339.72","341.75","339.44","-","0.41%"
"Dec 21, 2015","339.82","338.61","340.59","337.84","-","0.22%"
"Dec 18, 2015","339.07","342.23","342.23","338.54","-","-1.11%"
"Dec 17, 2015","342.87","340.25","343.60","339.75","-","1.06%"
"Dec 16, 2015","339.27","335.41","340.59","335.41","-","1.40%"
"Dec 15, 2015","334.58","331.39","335.55","331.39","-","1.07%"
"Dec 14, 2015","331.04","331.85","332.69","328.75","-","-0.30%"
"Dec 11, 2015","332.02","338.21","338.48","331.26","-","-1.96%"
"Dec 10, 2015","338.65","340.32","341.20","338.01","-","-0.77%"
"Dec 09, 2015","341.29","340.92","342.05","339.27","-","-0.03%"
"Dec 08, 2015","341.38","346.05","346.38","340.48","-","-1.53%"
"Dec 07, 2015","346.67","348.30","349.29","345.98","-","-0.55%"
"Dec 04, 2015","348.58","352.28","352.28","347.13","-","-0.85%"
"Dec 03, 2015","351.57","352.59","352.89","350.87","-","-0.31%"
"Dec 02, 2015","352.66","354.40","354.87","352.37","-","-0.45%"
"Dec 01, 2015","354.24","349.76","354.51","349.76","-","1.38%"
"Nov 30, 2015","349.41","353.38","353.38","349.41","-","-1.46%"
"Nov 27, 2015","354.57","359.52","359.69","353.27","-","-1.40%"
"Nov 26, 2015","359.60","359.10","361.03","359.10","-","0.23%"
"Nov 25, 2015","358.76","360.54","361.08","358.62","-","-0.37%"
"Nov 24, 2015","360.10","360.64","361.24","359.26","-","-0.21%"
"Nov 23, 2015","360.87","361.90","362.28","360.16","-","-0.28%"
"Nov 20, 2015","361.87","359.32","362.41","358.90","-","0.76%"
"Nov 19, 2015","359.15","353.85","359.75","353.85","-","1.74%"
"Nov 18, 2015","353.00","353.57","354.15","352.23","-","-0.15%"
"Nov 17, 2015","353.53","349.87","353.94","349.87","-","1.32%"
"Nov 16, 2015","348.94","350.87","350.88","347.99","-","-0.94%"
"Nov 13, 2015","352.25","357.44","357.44","351.49","-","-1.51%"
"Nov 12, 2015","357.66","358.17","359.40","357.04","-","0.04%"
"Nov 11, 2015","357.51","357.70","358.36","356.87","-","0.00%"
"Nov 10, 2015","357.51","361.54","361.54","356.67","-","-1.20%"
"Nov 09, 2015","361.84","364.96","365.09","361.25","-","-1.04%"
"Nov 06, 2015","365.63","370.66","370.86","364.22","-","-1.35%"
"Nov 05, 2015","370.62","371.80","372.08","370.07","-","-0.46%"
"Nov 04, 2015","372.33","369.68","374.31","369.65","-","0.86%"
"Nov 03, 2015","369.16","364.74","369.77","364.74","-","1.25%"
"Nov 02, 2015","364.62","363.82","364.72","362.70","-","0.28%"
"Oct 30, 2015","363.60","363.01","364.42","362.51","-","0.21%"
