"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 21, 2017","28,879.74","28,879.74","28,879.74","28,879.74","-","-0.59%"
"Jun 20, 2017","29,051.31","29,051.31","29,051.31","29,051.31","-","-0.37%"
"Jun 19, 2017","29,157.89","29,157.89","29,157.89","29,157.89","-","1.21%"
"Jun 16, 2017","28,809.64","28,809.64","28,809.64","28,809.64","-","0.39%"
"Jun 15, 2017","28,698.26","28,698.26","28,698.26","28,698.26","-","-1.56%"
"Jun 14, 2017","29,153.63","29,153.63","29,153.63","29,153.63","-","0.15%"
"Jun 13, 2017","29,110.35","29,110.35","29,110.35","29,110.35","-","0.57%"
"Jun 12, 2017","28,946.26","28,946.26","28,946.26","28,946.26","-","-1.20%"
"Jun 09, 2017","29,299.06","29,299.06","29,299.06","29,299.06","-","-0.50%"
"Jun 08, 2017","29,444.89","29,444.89","29,444.89","29,444.89","-","0.28%"
"Jun 07, 2017","29,362.29","29,362.29","29,362.29","29,362.29","-","0.02%"
"Jun 06, 2017","29,356.93","29,356.93","29,356.93","29,356.93","-","0.31%"
"Jun 05, 2017","29,267.56","29,267.56","29,267.56","29,267.56","-","-0.23%"
"Jun 02, 2017","29,335.87","29,335.87","29,335.87","29,335.87","-","0.25%"
"Jun 01, 2017","29,261.50","29,261.50","29,261.50","29,261.50","-","0.32%"
"May 31, 2017","29,167.95","29,167.95","29,167.95","29,167.95","-","-0.35%"
"May 29, 2017","29,268.98","29,268.98","29,268.98","29,268.98","-","0.32%"
"May 26, 2017","29,175.22","29,175.22","29,175.22","29,175.22","-","0.05%"
"May 25, 2017","29,160.83","29,160.83","29,160.83","29,160.83","-","1.53%"
"May 24, 2017","28,720.32","28,720.32","28,720.32","28,720.32","-","0.02%"
"May 23, 2017","28,713.33","28,713.33","28,713.33","28,713.33","-","0.08%"
"May 22, 2017","28,691.64","28,691.64","28,691.64","28,691.64","-","0.99%"
"May 19, 2017","28,411.45","28,411.45","28,411.45","28,411.45","-","0.41%"
"May 18, 2017","28,294.47","28,294.47","28,294.47","28,294.47","-","-0.65%"
"May 17, 2017","28,480.51","28,480.51","28,480.51","28,480.51","-","-0.27%"
"May 16, 2017","28,557.44","28,557.44","28,557.44","28,557.44","-","-0.06%"
"May 15, 2017","28,575.95","28,575.95","28,575.95","28,575.95","-","1.39%"
"May 12, 2017","28,182.98","28,182.98","28,182.98","28,182.98","-","0.32%"
"May 11, 2017","28,092.85","28,092.85","28,092.85","28,092.85","-","0.40%"
"May 10, 2017","27,980.09","27,980.09","27,980.09","27,980.09","-","0.69%"
"May 09, 2017","27,789.08","27,789.08","27,789.08","27,789.08","-","1.46%"
"May 08, 2017","27,388.49","27,388.49","27,388.49","27,388.49","-","0.44%"
"May 05, 2017","27,269.80","27,269.80","27,269.80","27,269.80","-","-1.28%"
"May 04, 2017","27,623.86","27,623.86","27,623.86","27,623.86","-","-0.81%"
"May 02, 2017","27,848.58","27,848.58","27,848.58","27,848.58","-","-0.20%"
"Apr 28, 2017","27,903.76","27,903.76","27,903.76","27,903.76","-","-0.42%"
"Apr 27, 2017","28,020.70","28,020.70","28,020.70","28,020.70","-","-0.38%"
"Apr 26, 2017","28,128.44","28,128.44","28,128.44","28,128.44","-","0.36%"
"Apr 25, 2017","28,026.42","28,026.42","28,026.42","28,026.42","-","1.40%"
"Apr 24, 2017","27,640.34","27,640.34","27,640.34","27,640.34","-","0.33%"
"Apr 21, 2017","27,549.33","27,549.33","27,549.33","27,549.33","-","-0.18%"
"Apr 20, 2017","27,598.89","27,598.89","27,598.89","27,598.89","-","0.92%"
"Apr 19, 2017","27,347.40","27,347.40","27,347.40","27,347.40","-","-0.46%"
"Apr 18, 2017","27,474.12","27,474.12","27,474.12","27,474.12","-","-1.55%"
"Apr 13, 2017","27,907.37","27,907.37","27,907.37","27,907.37","-","-0.06%"
"Apr 12, 2017","27,925.38","27,925.38","27,925.38","27,925.38","-","0.66%"
"Apr 11, 2017","27,743.48","27,743.48","27,743.48","27,743.48","-","-0.76%"
"Apr 10, 2017","27,955.76","27,955.76","27,955.76","27,955.76","-","-0.28%"
"Apr 07, 2017","28,034.54","28,034.54","28,034.54","28,034.54","-","0.13%"
"Apr 06, 2017","27,998.94","27,998.94","27,998.94","27,998.94","-","-0.74%"
"Apr 05, 2017","28,208.56","27,999.14","28,208.56","27,999.14","-","1.46%"
"Mar 31, 2017","27,802.32","27,802.32","27,802.32","27,802.32","-","-0.78%"
"Mar 30, 2017","28,020.12","28,020.12","28,020.12","28,020.12","-","-0.87%"
"Mar 29, 2017","28,266.85","28,266.85","28,266.85","28,266.85","-","0.11%"
"Mar 28, 2017","28,236.17","28,236.17","28,236.17","28,236.17","-","0.63%"
"Mar 27, 2017","28,059.81","28,059.81","28,059.81","28,059.81","-","-1.04%"
"Mar 24, 2017","28,355.84","28,355.84","28,355.84","28,355.84","-","0.08%"
"Mar 23, 2017","28,333.18","28,333.18","28,333.18","28,333.18","-","-0.12%"
"Mar 22, 2017","28,367.63","28,367.63","28,367.63","28,367.63","-","-1.56%"
"Mar 21, 2017","28,818.19","28,818.19","28,818.19","28,818.19","-","0.56%"
"Mar 20, 2017","28,657.06","28,657.06","28,657.06","28,657.06","-","0.82%"
"Mar 17, 2017","28,424.15","28,424.15","28,424.15","28,424.15","-","-0.04%"
"Mar 16, 2017","28,434.16","28,434.16","28,434.16","28,434.16","-","2.61%"
"Mar 15, 2017","27,711.69","27,711.69","27,711.69","27,711.69","-","-0.28%"
"Mar 14, 2017","27,789.74","27,789.74","27,789.74","27,789.74","-","0.30%"
"Mar 13, 2017","27,707.06","27,707.06","27,707.06","27,707.06","-","1.75%"
